Date,Open,High,Low,Close,Volume
2024-05-23,207.0365,219.099,206.8172,216.6865,6326832.0
2024-05-24,214.4933,215.5899,208.791,210.5456,4488848.0
2024-05-28,209.0104,212.5195,208.1331,208.1331,3868600.0
2024-05-29,214.274,214.274,210.3263,212.5195,4166120.0
2024-05-30,214.0547,221.7308,214.0547,219.757,4520708.0
2024-05-31,219.757,232.6967,218.6604,219.757,6475404.0
2024-06-03,215.8092,225.6786,214.4933,217.7831,5362144.0
2024-06-04,218.441,221.0729,214.4933,216.2479,5024584.0
2024-06-05,211.2036,212.9581,203.0888,203.0888,6097072.0
2024-06-06,202.6501,205.2819,201.9922,203.7467,3899340.0
2024-06-07,204.4047,205.9399,200.8956,204.4047,4813924.0
2024-06-10,206.1592,206.5979,201.5535,202.2115,3743656.0
2024-06-11,203.966,205.9399,197.8251,198.0444,3991824.0
2024-06-12,193.2194,194.0967,187.2978,190.3683,7361124.0
2024-06-13,186.2013,190.149,185.324,187.2979,4718972.0
2024-06-14,187.9558,188.6137,184.666,184.8853,4498792.0
