Date,Open,High,Low,Close,Volume
2019-09-17,46.523,46.7719,46.4584,46.7534,17200.0
2019-09-18,46.7073,46.7073,46.1543,46.6428,8700.0
2019-09-19,46.7258,46.8733,46.5506,46.5691,8800.0
2019-09-20,46.6705,46.6797,46.0713,46.1819,38700.0
2019-09-23,46.1819,46.2925,46.0621,46.1727,54700.0
2019-09-24,46.3694,46.3694,45.3997,45.5198,88000.0
2019-09-25,45.5198,46.0739,45.2058,46.0,84200.0
2019-09-26,46.0554,46.0554,45.6121,45.8984,16300.0
2019-09-27,45.8892,45.9261,44.9841,45.2242,27300.0
2019-09-30,45.3074,45.7229,45.3074,45.6306,19900.0
2019-10-01,45.7876,45.9815,45.1042,45.1781,144600.0
2019-10-02,44.8918,44.8918,44.2453,44.4762,54200.0
2019-10-03,44.5039,44.9472,43.9775,44.9472,44200.0
2019-10-04,45.0765,45.529,45.0765,45.5105,16900.0
2019-10-07,45.3997,45.6121,45.2889,45.2889,11400.0
2019-10-08,44.938,44.9841,44.4854,44.4854,17000.0
2019-10-09,44.8826,45.1504,44.7717,44.9749,30000.0
2019-10-10,44.9472,45.4644,44.9472,45.3628,18700.0
2019-10-11,45.9446,46.471,45.9446,46.1293,56200.0
2019-10-14,46.0831,46.2124,46.0462,46.1662,22600.0
2019-10-15,46.314,46.8404,46.314,46.7665,36700.0
2019-10-16,46.5541,46.5818,46.4802,46.5172,45800.0
2019-10-17,46.8496,46.8589,46.6003,46.6742,12000.0
2019-10-18,46.5818,46.6372,46.0831,46.2863,13600.0
2019-10-21,46.4895,46.6095,46.4156,46.6003,16900.0
2019-10-22,46.785,46.8958,46.3417,46.3417,24000.0
2019-10-23,46.157,46.3602,46.0831,46.2493,15600.0
2019-10-24,46.6834,46.905,46.6187,46.905,8800.0
2019-10-25,46.7573,47.2467,46.7573,47.2098,23100.0
2019-10-28,47.3668,47.6161,47.3668,47.5238,13900.0
2019-10-29,47.5515,47.6623,47.4591,47.5146,24000.0
2019-10-30,47.5515,47.6623,47.2744,47.6346,32800.0
2019-10-31,47.6623,47.6623,47.1821,47.4037,81000.0
2019-11-01,47.6623,47.9671,47.6623,47.9301,26200.0
2019-11-04,48.2534,48.4381,48.161,48.2534,77900.0
2019-11-05,48.3734,48.4473,48.1425,48.2349,112400.0
2019-11-06,48.161,48.161,47.9209,48.0779,42500.0
2019-11-07,48.3826,48.4565,48.0502,48.1148,46300.0
2019-11-08,48.0964,48.318,47.9301,48.318,35000.0
2019-11-11,48.0964,48.2995,48.0687,48.2995,17300.0
2019-11-12,48.2995,48.475,48.1795,48.2811,18600.0
2019-11-13,48.0964,48.3272,48.0779,48.2534,40100.0
2019-11-14,48.1425,48.3549,47.9855,48.2164,10500.0
2019-11-15,48.6412,48.6412,48.3919,48.5396,23800.0
2019-11-18,48.4288,48.5766,48.3919,48.4935,14600.0
2019-11-19,48.6874,48.7428,48.4196,48.6782,62100.0
2019-11-20,48.5212,48.7151,48.0686,48.318,27600.0
2019-11-21,48.2995,48.318,48.1148,48.2257,16800.0
2019-11-22,48.3457,48.3549,48.0686,48.3549,16500.0
2019-11-25,48.5858,48.9829,48.5858,48.9829,25000.0
2019-11-26,48.9829,49.0291,48.8167,49.0106,14900.0
2019-11-27,49.1861,49.3523,49.1584,49.3431,37800.0
2019-11-29,49.223,49.2877,49.103,49.1399,6400.0
2019-12-02,49.2138,49.2138,48.4473,48.5674,49800.0
2019-12-03,47.9855,48.2441,47.8562,48.2441,39100.0
2019-12-04,48.5489,48.632,48.5119,48.5396,14900.0
2019-12-05,48.6782,48.6782,48.3919,48.6043,41200.0
2019-12-06,48.9829,49.1769,48.9829,49.0938,11300.0
2019-12-09,49.0753,49.1676,48.8536,48.8536,12800.0
2019-12-10,48.8536,49.0568,48.8075,48.8259,21400.0
2019-12-11,48.946,49.1769,48.946,49.1584,16200.0
2019-12-12,49.0938,49.8603,49.0938,49.8141,35900.0
2019-12-13,49.7772,50.1004,49.6386,49.7864,11800.0
2019-12-16,50.1004,50.359,50.0911,50.2297,59200.0
2019-12-17,50.2943,50.3035,50.1466,50.2389,17500.0
2019-12-18,50.3312,50.4236,50.2574,50.3682,12600.0
2019-12-19,50.4051,50.6637,50.3682,50.636,12100.0
2019-12-20,50.8577,50.9869,50.8577,50.9685,25600.0
2019-12-23,51.1342,51.3193,50.9583,50.9861,30700.0
2019-12-24,51.0971,51.0971,50.949,51.0694,18900.0
2019-12-26,51.1712,51.2452,51.0231,51.0879,14800.0
